t,relativeL2
0,1.3158748757291505e-08
1,1.3126323139545093e-08
2,0.015607652254402637
3,0.023675059899687767
4,0.029465988278388977
5,0.03543294221162796
6,0.038935672491788864
7,0.040928296744823456
8,0.04809478670358658
9,0.051459599286317825
10,0.053206898272037506
11,0.056346163153648376
12,0.05809545889496803
13,0.06100645661354065
14,0.06443298608064651
15,0.06525690853595734
16,0.06916338205337524
17,0.06913119554519653
18,0.0716037005186081
19,0.0741330236196518
20,0.07866255193948746
21,0.08234824240207672
22,0.08654171973466873
23,0.08598945289850235
24,0.08744247257709503
25,0.08785005658864975
26,0.09406836330890656
27,0.09311936795711517
28,0.09490832686424255
29,0.0989205539226532
30,0.09879912436008453
31,0.09772774577140808
32,0.09812445938587189
33,0.09968633949756622
34,0.09806379675865173
35,0.09607625752687454
36,0.09842965006828308
37,0.09742309898138046
38,0.0986759141087532
39,0.09973329305648804
40,0.10585404932498932
41,0.10752654075622559
42,0.10887286067008972
43,0.11173036694526672
44,0.11122162640094757
45,0.11298318952322006
46,0.11548658460378647
47,0.11578410118818283
48,0.1170690506696701
49,0.11709601432085037
50,0.11844103783369064
51,0.11442655324935913
52,0.11634545028209686
53,0.11823926120996475
54,0.11918467283248901
55,0.1192086711525917
56,0.12108661979436874
57,0.11773621290922165
58,0.12226396054029465
59,0.12344901263713837
60,0.12350434064865112
61,0.12517936527729034
62,0.12654727697372437
63,0.12737248837947845
64,0.12771616876125336
65,0.12772563099861145
66,0.12519288063049316
67,0.1279328465461731
68,0.12907132506370544
69,0.12963034212589264
70,0.13026459515094757
71,0.13022175431251526
72,0.13132356107234955
73,0.12861762940883636
74,0.12318624556064606
75,0.1251511573791504
76,0.12627190351486206
77,0.1286909580230713
78,0.1264411360025406
79,0.12769341468811035
80,0.1259128451347351
81,0.1250305473804474
82,0.12503069639205933
83,0.12400899082422256
84,0.12339760363101959
85,0.1233568787574768
86,0.12390368431806564
87,0.12442900240421295
88,0.12428729236125946
89,0.12201403826475143
