predMSE,predMSE_u,predMSE_v,predMSE_pres,relL2,relL2_u,relL2_v,relL2_pres,relL2First,relL2Last,relL2Max,predDivMean,predDivMSE,predVortMSE,temporalContinuityError,predTemporalSmoothness,gtTemporalSmoothness,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityMaxMSE,rolloutStabilityRatio,rolloutStabilitySlope,blockBoundaryContinuityError,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences
0.0018781522521749139,0.0032828839030116796,0.0023507606238126755,7.977444624884811e-07,0.14798954679797544,0.11621581812506483,0.4068966837046324,0.24746645952383528,1.3158748757291505e-08,0.1937023401260376,0.19371846318244934,0.0009201204520650208,4.368746431282489e-06,0.0002038714592345059,5.922800119151361e-05,0.0002013305202126503,0.00014210841618478298,1.4733785738547607e-17,0.003226972883567214,0.003226972883567214,3226925338.740679,4.4964450933921625e-06,nan,521.8168642370001,8.696947737283335,2500,50000,20,1,500,1,1,5
