predMSE,predMSE_u,predMSE_v,predMSE_pres,relL2,relL2_u,relL2_v,relL2_pres,relL2First,relL2Last,relL2Max,predDivMean,predDivMSE,predVortMSE,temporalContinuityError,predTemporalSmoothness,gtTemporalSmoothness,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityMaxMSE,rolloutStabilityRatio,rolloutStabilitySlope,blockBoundaryContinuityError,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences
0.0019256160594522953,0.004515096079558134,0.001261143945157528,6.375432235472545e-07,0.14347146806627362,0.1360263783911347,0.1855958397393417,0.1889102195812629,1.4959185890006665e-08,0.1563662439584732,0.17238464951515198,0.0020105536095798016,2.3811830033082515e-05,0.00012681247608270496,9.706385753815994e-05,0.0004311400407459587,0.00042604730697348714,2.0849398359309382e-17,0.002274098340421915,0.002755085239186883,2274050927.8282313,6.414283698810034e-08,0.00012566187069751322,251.12595899299777,4.185432649883296,1250,25000,20,2,500,1,1,5
