t,relativeL2
0,1.4959185890006665e-08
1,1.4769539369297036e-08
2,0.025407789275050163
3,0.06641539186239243
4,0.033646371215581894
5,0.057082198560237885
6,0.0466926172375679
7,0.09119492024183273
8,0.06134438142180443
9,0.09064480662345886
10,0.07151183485984802
11,0.11040543764829636
12,0.08767877519130707
13,0.13243569433689117
14,0.09376847743988037
15,0.1213204488158226
16,0.10584720969200134
17,0.16452261805534363
18,0.11861159652471542
19,0.14637534320354462
20,0.11162540316581726
21,0.1165812686085701
22,0.10139051824808121
23,0.12258339673280716
24,0.0996197909116745
25,0.12365255504846573
26,0.10051187127828598
27,0.12125745415687561
28,0.10821881890296936
29,0.136130690574646
30,0.11316896229982376
31,0.13156230747699738
32,0.11142516881227493
33,0.1251441389322281
34,0.10830565541982651
35,0.11797887086868286
36,0.10956021398305893
37,0.11880727857351303
38,0.11652222275733948
39,0.14071276783943176
40,0.12219638377428055
41,0.12798263132572174
42,0.12219828367233276
43,0.1410548985004425
44,0.12397640198469162
45,0.1337994635105133
46,0.1283722072839737
47,0.1378997266292572
48,0.1324036717414856
49,0.13778813183307648
50,0.13205662369728088
51,0.13540489971637726
52,0.1332855075597763
53,0.13712145388126373
54,0.14150004088878632
55,0.15983955562114716
56,0.14762112498283386
57,0.16074803471565247
58,0.15390561521053314
59,0.17979855835437775
60,0.1688588708639145
61,0.19515493512153625
62,0.181882843375206
63,0.21275372803211212
64,0.19182653725147247
65,0.2183329313993454
66,0.19416309893131256
67,0.2097122222185135
68,0.19036558270454407
69,0.19833596050739288
70,0.18792656064033508
71,0.20296108722686768
72,0.19309614598751068
73,0.20274999737739563
74,0.19002054631710052
75,0.19123217463493347
76,0.19246917963027954
77,0.20544207096099854
78,0.2017485797405243
79,0.21673540771007538
80,0.21533171832561493
81,0.22643421590328217
82,0.21959161758422852
83,0.23242682218551636
84,0.22735905647277832
85,0.23692721128463745
86,0.23511534929275513
87,0.2534109652042389
88,0.24286068975925446
89,0.2576318085193634
90,0.24533215165138245
91,0.2536231577396393
92,0.24194657802581787
93,0.2464863359928131
94,0.23822316527366638
95,0.24215254187583923
96,0.23894229531288147
97,0.24376940727233887
98,0.2413751631975174
99,0.2471626251935959
100,0.24098865687847137
101,0.25515052676200867
102,0.25081855058670044
103,0.2638651728630066
104,0.25891244411468506
105,0.26691749691963196
106,0.2698661684989929
107,0.289772629737854
108,0.28303712606430054
109,0.2998048663139343
110,0.2926192581653595
111,0.298735111951828
112,0.29606735706329346
113,0.3054502606391907
114,0.2950242757797241
115,0.29757747054100037
116,0.2952989339828491
117,0.3068498373031616
118,0.2968156337738037
119,0.30737632513046265
120,0.2984004318714142
121,0.3083244264125824
122,0.2997635304927826
123,0.30952534079551697
124,0.3043338358402252
125,0.31769469380378723
126,0.31145983934402466
127,0.32133257389068604
128,0.31887534260749817
129,0.34155184030532837
130,0.3309383690357208
131,0.3412601053714752
132,0.33756259083747864
133,0.3503858745098114
134,0.3436073958873749
135,0.34860387444496155
136,0.3459640145301819
137,0.3530070185661316
138,0.34611451625823975
139,0.3500423729419708
140,0.34532371163368225
141,0.3489479124546051
142,0.3439302146434784
143,0.3516397476196289
144,0.3467455506324768
145,0.359139621257782
146,0.34750932455062866
147,0.352842777967453
148,0.35041049122810364
149,0.35566678643226624
150,0.35415759682655334
151,0.36502113938331604
152,0.36351022124290466
153,0.3753722012042999
154,0.37263065576553345
155,0.3829761743545532
156,0.3826066553592682
157,0.39107778668403625
158,0.39107203483581543
159,0.40113067626953125
160,0.3969612121582031
161,0.4081251621246338
162,0.4047646224498749
163,0.4197756052017212
164,0.4090113639831543
165,0.4221695065498352
166,0.40906453132629395
167,0.4122481346130371
168,0.4062446057796478
169,0.41551920771598816
170,0.40938639640808105
171,0.42401739954948425
172,0.41348886489868164
173,0.4256841242313385
174,0.4157807230949402
175,0.4290037751197815
176,0.4254623353481293
177,0.44186991453170776
178,0.43132826685905457
179,0.44181033968925476
180,0.4341607391834259
181,0.43860989809036255
182,0.4384687840938568
183,0.4444097578525543
184,0.44448673725128174
185,0.4563177824020386
186,0.4483056366443634
187,0.45398443937301636
188,0.44893768429756165
189,0.4547547698020935
190,0.4459480047225952
191,0.4445064961910248
192,0.4454147219657898
193,0.4474855363368988
194,0.4436303973197937
195,0.44503656029701233
196,0.442097544670105
197,0.4438343048095703
198,0.44609034061431885
199,0.4519214332103729
200,0.45396682620048523
201,0.4646338224411011
202,0.46255460381507874
203,0.4678422510623932
204,0.4711306095123291
205,0.47867104411125183
206,0.4807431101799011
207,0.49207818508148193
208,0.49102649092674255
209,0.5022678375244141
210,0.497190922498703
211,0.5054490566253662
212,0.5022575259208679
213,0.5155271887779236
214,0.5064413547515869
215,0.5142144560813904
216,0.5040157437324524
217,0.5094273686408997
218,0.5007513165473938
219,0.5043025612831116
220,0.49872490763664246
221,0.5027316212654114
222,0.4992096722126007
223,0.5054430365562439
224,0.5028778910636902
225,0.5121011734008789
226,0.5098901987075806
227,0.52187579870224
228,0.5204055905342102
229,0.5290321111679077
230,0.526759147644043
231,0.5335055589675903
232,0.5313446521759033
233,0.535929262638092
234,0.5342725515365601
235,0.5373344421386719
236,0.5336000323295593
237,0.5345624089241028
238,0.5335785150527954
239,0.5344347953796387
240,0.5317766070365906
241,0.5324460864067078
242,0.5298199653625488
243,0.5296621322631836
244,0.525121808052063
245,0.5275306701660156
246,0.5251612663269043
247,0.5325313210487366
248,0.5268625617027283
249,0.5299765467643738
250,0.5312198400497437
251,0.5360257029533386
252,0.5415233969688416
253,0.5496959686279297
254,0.5533539056777954
255,0.559181272983551
256,0.5616792440414429
257,0.5674536228179932
258,0.571125864982605
259,0.5812948346138
260,0.5791112184524536
261,0.5832347869873047
262,0.582173764705658
263,0.5862346291542053
264,0.583193838596344
265,0.5887936353683472
266,0.584059476852417
267,0.5897638201713562
268,0.5806491374969482
269,0.5849484801292419
270,0.5779206156730652
271,0.5829964876174927
272,0.577758252620697
273,0.5860214233398438
274,0.5847273468971252
275,0.5934875011444092
276,0.5923587083816528
277,0.601552426815033
278,0.6023512482643127
279,0.6110622882843018
280,0.6109419465065002
281,0.6173906326293945
282,0.6148693561553955
283,0.6151279211044312
