predMSE,predMSE_u,predMSE_v,predMSE_pres,relL2,relL2_u,relL2_v,relL2_pres,relL2First,relL2Last,relL2Max,predDivMean,predDivMSE,predVortMSE,temporalContinuityError,predTemporalSmoothness,gtTemporalSmoothness,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityMaxMSE,rolloutStabilityRatio,rolloutStabilitySlope,blockBoundaryContinuityError,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences
0.008927810937166214,0.023727770894765854,0.003054944332689047,1.1153235845995368e-06,0.32265479527610946,0.312439506159657,0.463854334844244,0.29260714732847387,1.3158748757291505e-08,0.35284098982810974,0.363484263420105,0.0015722733223810792,7.240767899929779e-06,0.00026277921278961003,7.862065831432119e-05,0.0001866143720690161,0.00014210841618478298,1.4733785738547607e-17,0.010707391425967216,0.011330054141581059,10707233667.8805,1.1152646478236323e-05,nan,457.7058433131315,7.6284307218855245,2500,50000,20,1,500,1,1,5
