t,relativeL2
0,1.3158748757291505e-08
1,1.3126323139545093e-08
2,0.0141201326623559
3,0.018703320994973183
4,0.02258823625743389
5,0.026944098994135857
6,0.028410641476511955
7,0.03080092743039131
8,0.033674951642751694
9,0.03696935996413231
10,0.03974063694477081
11,0.038579776883125305
12,0.042220816016197205
13,0.04257003590464592
14,0.04470251128077507
15,0.045971013605594635
16,0.0458998829126358
17,0.04698007181286812
18,0.04785456508398056
19,0.048811983317136765
20,0.049861568957567215
21,0.05116024240851402
22,0.05166713520884514
23,0.051050931215286255
24,0.051605623215436935
25,0.05191292613744736
26,0.05258742719888687
27,0.053435470908880234
28,0.05370048061013222
29,0.053823020309209824
30,0.05483072251081467
31,0.054809097200632095
32,0.0563887320458889
33,0.05606943368911743
34,0.058624666184186935
35,0.05673591047525406
36,0.059852492064237595
37,0.05875416845083237
38,0.06225224956870079
39,0.05979127064347267
40,0.06136394664645195
41,0.06163020059466362
42,0.06289663165807724
43,0.06365744024515152
44,0.06565358489751816
45,0.06631813198328018
46,0.06723383814096451
47,0.06631389260292053
48,0.06795557588338852
49,0.0678267553448677
50,0.06893891841173172
51,0.06934957206249237
52,0.06964311748743057
53,0.07152952253818512
54,0.07242302596569061
55,0.07411711663007736
56,0.07452892512083054
57,0.07606523483991623
58,0.07581295073032379
59,0.07673224061727524
60,0.07842841744422913
61,0.0783185139298439
62,0.07988018542528152
63,0.07977565377950668
64,0.08176236599683762
65,0.08287467062473297
66,0.084150031208992
67,0.08484626561403275
68,0.08505111187696457
69,0.08520156890153885
70,0.08404844999313354
71,0.08438503742218018
72,0.0841679498553276
73,0.08372204750776291
74,0.08198892325162888
75,0.08356653898954391
76,0.08310385048389435
77,0.08388584107160568
78,0.08529344201087952
79,0.08528631180524826
80,0.08533656597137451
81,0.08605442941188812
82,0.08698354661464691
83,0.08775386214256287
84,0.08837901055812836
85,0.08863496035337448
86,0.08932623267173767
87,0.0895143449306488
88,0.09076108038425446
89,0.09280630201101303
