t,predMSE
0,2.0849398359309382e-17
1,2.038944127097682e-17
2,0.0004396817530505359
3,0.0002772019652184099
4,0.0006260464433580637
5,0.0004661680432036519
6,0.0008754979935474694
7,0.0005364270764403045
8,0.0009169591357931495
9,0.00059874466387555
10,0.0012896148255094886
11,0.0009651307482272387
12,0.0010655069490894675
13,0.0006499732262454927
14,0.0011310689151287079
15,0.0008040479733608663
16,0.000974015099927783
17,0.0006994762225076556
18,0.000772420025896281
19,0.0006267282296903431
20,0.0008234857814386487
21,0.0007326084305532277
22,0.0011789316777139902
23,0.0011177733540534973
24,0.0011966524180024862
25,0.0009393079089932144
26,0.0010622754925861955
27,0.0012414018856361508
28,0.0011312052374705672
29,0.0012716540368273854
30,0.0014425668632611632
31,0.0016238599782809615
32,0.0014416355406865478
33,0.001638187444768846
34,0.0013895161682739854
35,0.001460268977098167
36,0.001675942214205861
37,0.0015511867823079228
38,0.0016933822771534324
39,0.0017143719596788287
40,0.0018657661275938153
41,0.0017087790183722973
42,0.002074313350021839
43,0.0019489697879180312
44,0.001981775974854827
45,0.0018154352437704802
46,0.0023338058963418007
47,0.002014996251091361
48,0.0022717865649610758
49,0.0021491667721420527
50,0.002483044983819127
51,0.0026251960080116987
52,0.0025707788299769163
53,0.0025668528396636248
54,0.00282982992939651
55,0.0029528699815273285
56,0.0032615154050290585
57,0.0034789384808391333
58,0.003546368097886443
59,0.003773933043703437
60,0.003990915138274431
61,0.004389412701129913
62,0.00437755836173892
63,0.004544524475932121
64,0.004432275891304016
65,0.004425637889653444
66,0.004512094426900148
67,0.00457368278875947
68,0.004745090380311012
69,0.004761558957397938
70,0.004821564070880413
71,0.004736660979688168
72,0.004829739686101675
73,0.004861203953623772
74,0.005041758995503187
75,0.005181984044611454
76,0.00562365772202611
77,0.005682493094354868
78,0.006081403698772192
79,0.006187396589666605
80,0.006536036264151335
81,0.006886718329042196
82,0.0065889204852283
83,0.006882044021040201
84,0.006985106971114874
85,0.007171529810875654
86,0.00721717206761241
87,0.007498197723180056
88,0.007493390701711178
89,0.007443002890795469
90,0.007496574893593788
91,0.007253723684698343
92,0.007649417035281658
93,0.007350722793489695
94,0.0076256003230810165
95,0.007473821751773357
96,0.0073739816434681416
97,0.0073392437770962715
98,0.007746000308543444
99,0.007603655103594065
100,0.0080116493627429
101,0.008173228241503239
102,0.00859942939132452
103,0.009039084427058697
104,0.009358000010251999
105,0.00969631876796484
106,0.009935012087225914
107,0.010261970572173595
108,0.010757491923868656
109,0.011043854989111423
110,0.011438210494816303
111,0.01143070962280035
112,0.011527244932949543
113,0.011538910679519176
114,0.011780126951634884
115,0.01160820946097374
116,0.011836773715913296
117,0.011652783490717411
118,0.011823845095932484
119,0.011714824475347996
120,0.011784310452640057
121,0.011507360264658928
122,0.011677702888846397
123,0.011762681417167187
124,0.012524252757430077
125,0.012501399964094162
126,0.01338254101574421
127,0.013596385717391968
128,0.013958862982690334
129,0.01420770213007927
130,0.014565826393663883
131,0.014911113306879997
132,0.015251615084707737
133,0.015295214019715786
134,0.015553737059235573
135,0.015421870164573193
136,0.015652041882276535
137,0.015696097165346146
138,0.015845809131860733
139,0.015557345934212208
140,0.015972603112459183
141,0.015739688649773598
142,0.015440378338098526
143,0.015425588935613632
144,0.015495160594582558
145,0.015350757166743279
146,0.015593084506690502
147,0.01575353927910328
148,0.015934428200125694
149,0.0159001424908638
150,0.016702750697731972
151,0.016938652843236923
152,0.017832061275839806
153,0.017995383590459824
154,0.01882675476372242
155,0.018814941868185997
156,0.01927128992974758
157,0.019575346261262894
158,0.01972476951777935
159,0.020131943747401237
160,0.02009034901857376
161,0.020331669598817825
162,0.020454062148928642
163,0.02060820534825325
164,0.020625034347176552
165,0.02025509625673294
166,0.020468857139348984
167,0.020215319469571114
168,0.020349610596895218
169,0.020028719678521156
170,0.020248277112841606
171,0.019856788218021393
172,0.020128360018134117
173,0.01998286321759224
174,0.02070631831884384
175,0.020695846527814865
176,0.021224068477749825
177,0.021526861935853958
178,0.02237842045724392
179,0.022486699745059013
180,0.02308417297899723
181,0.02322247065603733
182,0.02395874634385109
183,0.02391166426241398
184,0.024308830499649048
185,0.02406541258096695
186,0.02460298500955105
187,0.024460753425955772
188,0.02445312589406967
189,0.02413010597229004
190,0.02390740066766739
191,0.023887677118182182
192,0.023831697180867195
193,0.02359456568956375
194,0.02389219030737877
195,0.023360827937722206
196,0.023909486830234528
197,0.023524709045886993
198,0.02419276162981987
199,0.024124765768647194
200,0.02541937120258808
201,0.025554277002811432
202,0.026363318786025047
203,0.026721857488155365
204,0.027365583926439285
205,0.027715397998690605
206,0.028215883299708366
207,0.02848234586417675
208,0.02898515574634075
209,0.028863439336419106
210,0.02924240753054619
211,0.028928080573678017
212,0.02887163870036602
213,0.0287319328635931
214,0.029117094352841377
215,0.029046697542071342
216,0.029001595452427864
217,0.028925497084856033
218,0.02883436717092991
219,0.028541477397084236
220,0.028732819482684135
221,0.02865270897746086
222,0.028785783797502518
223,0.02868841029703617
224,0.02969706989824772
225,0.029955429956316948
226,0.03050253726541996
227,0.031043410301208496
228,0.031448766589164734
229,0.0320211760699749
230,0.0324096716940403
231,0.03262930363416672
232,0.03307793289422989
233,0.03334622457623482
234,0.03318314999341965
235,0.033315014094114304
236,0.03344300761818886
237,0.03336210176348686
238,0.033124975860118866
239,0.03276931494474411
240,0.03263953700661659
241,0.03240671381354332
242,0.032118119299411774
243,0.03167785331606865
244,0.031842850148677826
245,0.03166603296995163
246,0.031904567033052444
247,0.032088905572891235
248,0.03275565057992935
249,0.033266179263591766
250,0.03410980477929115
251,0.03456760197877884
252,0.03565279021859169
253,0.036092016845941544
254,0.03706882521510124
255,0.03735682740807533
256,0.03788156807422638
257,0.037977416068315506
258,0.03839467093348503
259,0.03849991783499718
260,0.03884584456682205
261,0.03867072984576225
262,0.03867746889591217
263,0.03846469894051552
264,0.03838165104389191
265,0.03777942806482315
266,0.03762676566839218
267,0.03711618855595589
268,0.03714242950081825
269,0.036778613924980164
270,0.0369870588183403
271,0.03687981143593788
272,0.0377127006649971
273,0.03815799951553345
274,0.03841739520430565
275,0.038812823593616486
276,0.039615750312805176
277,0.04007357358932495
278,0.040819089859724045
279,0.041126180440187454
280,0.04145771637558937
281,0.04179595783352852
282,0.042247869074344635
283,0.042573973536491394
284,0.04295883700251579
285,0.043008044362068176
286,0.042901281267404556
287,0.042649202048778534
288,0.042136114090681076
289,0.04153026267886162
290,0.04167964681982994
291,0.04129106551408768
292,0.04160454496741295
293,0.041088368743658066
294,0.04125623404979706
295,0.041128821671009064
296,0.041313864290714264
297,0.04169624671339989
298,0.04241391271352768
299,0.04306233674287796
300,0.04399726539850235
301,0.04453373700380325
302,0.045299701392650604
303,0.04591675102710724
304,0.04663823917508125
305,0.04708113521337509
306,0.04733290523290634
307,0.04744923487305641
308,0.047738268971443176
309,0.04769906774163246
310,0.04784390702843666
311,0.047211065888404846
312,0.04740386828780174
313,0.04633389785885811
314,0.04612966254353523
315,0.045364782214164734
316,0.04477803409099579
317,0.04403095692396164
318,0.044135984033346176
319,0.04390287026762962
320,0.044399719685316086
321,0.044476788491010666
322,0.04532555490732193
323,0.04566725343465805
324,0.04670025408267975
325,0.047353945672512054
326,0.048298243433237076
327,0.04873093590140343
328,0.049789488315582275
329,0.04990851506590843
330,0.05111241713166237
331,0.0510551892220974
332,0.05144360288977623
333,0.05088960379362106
334,0.051162321120500565
335,0.05037673935294151
336,0.05060570687055588
337,0.04976675286889076
338,0.04932435601949692
339,0.048313405364751816
340,0.04834781959652901
341,0.047308847308158875
342,0.04754669964313507
343,0.047203660011291504
344,0.047596827149391174
345,0.04754461720585823
346,0.049269285053014755
347,0.049424923956394196
348,0.050964053720235825
349,0.05130309611558914
350,0.052199944853782654
351,0.05260094627737999
352,0.053867314010858536
353,0.0541173592209816
354,0.054791081696748734
355,0.05469262972474098
356,0.05581396445631981
357,0.055216774344444275
358,0.055478475987911224
359,0.054767005145549774
360,0.054796867072582245
361,0.0538189671933651
362,0.053911760449409485
363,0.0526692196726799
364,0.05270075425505638
365,0.05145185440778732
366,0.05105453357100487
367,0.05012085288763046
368,0.05022411048412323
369,0.04997074604034424
370,0.05088704824447632
371,0.05120871588587761
372,0.052222657948732376
373,0.05284561216831207
374,0.0536816343665123
375,0.05451451614499092
376,0.05573071539402008
377,0.05626470968127251
378,0.0568387471139431
379,0.05726460739970207
380,0.05785117670893669
381,0.058042559772729874
382,0.05814694985747337
383,0.05810866877436638
384,0.057905178517103195
385,0.05730444937944412
386,0.05677623301744461
387,0.055947232991456985
388,0.055730756372213364
389,0.05499504879117012
390,0.05426010116934776
391,0.05357585474848747
392,0.053454332053661346
393,0.05336422100663185
394,0.05369281396269798
395,0.054168086498975754
396,0.055388323962688446
397,0.05601523444056511
398,0.056899890303611755
399,0.05727061256766319
400,0.05795380845665932
401,0.05829627439379692
402,0.05919543281197548
403,0.05936916545033455
404,0.060250841081142426
405,0.06022718921303749
406,0.060638293623924255
407,0.06040801480412483
408,0.06055179983377457
409,0.05995037779211998
410,0.059866368770599365
411,0.05866023525595665
412,0.05829377844929695
413,0.05707986280322075
414,0.056697044521570206
415,0.055597029626369476
416,0.05550254136323929
417,0.05491385981440544
418,0.055176205933094025
419,0.055210139602422714
420,0.0562344565987587
421,0.056528449058532715
422,0.05763194337487221
423,0.05809522420167923
424,0.05897119268774986
425,0.05959959700703621
426,0.06019039452075958
427,0.06103086471557617
428,0.06149987503886223
429,0.061751630157232285
430,0.06249381601810455
431,0.06221815198659897
432,0.062317363917827606
433,0.06183944270014763
434,0.061666179448366165
435,0.06096893921494484
436,0.060066528618335724
437,0.059231992810964584
438,0.05850620195269585
439,0.057772669941186905
440,0.05745725706219673
441,0.05674601346254349
442,0.05732791870832443
443,0.057056691497564316
444,0.05806129053235054
445,0.05828340724110603
446,0.05894562229514122
447,0.059399258345365524
448,0.060844019055366516
449,0.06138017401099205
450,0.06218976899981499
451,0.06250213086605072
452,0.06332851201295853
453,0.0633464902639389
454,0.0641484186053276
455,0.06388864666223526
456,0.06423168629407883
457,0.06368722766637802
458,0.06331633031368256
459,0.062496986240148544
460,0.06209280341863632
461,0.06091699376702309
462,0.06013353168964386
463,0.05920539051294327
464,0.0588919073343277
465,0.05835304036736488
466,0.057966198772192
467,0.057786356657743454
468,0.058256473392248154
469,0.05870811641216278
470,0.05934606492519379
471,0.05992377921938896
472,0.06082921102643013
473,0.06155555322766304
474,0.06254832446575165
475,0.06291176378726959
476,0.06386251747608185
477,0.06405958533287048
478,0.06517259031534195
479,0.06486442685127258
480,0.0652390792965889
481,0.06460656970739365
482,0.06472750008106232
483,0.06390336155891418
484,0.06354202330112457
485,0.062378644943237305
486,0.06173724681138992
487,0.060584165155887604
488,0.05973653122782707
489,0.059013452380895615
490,0.05858266353607178
491,0.05834421142935753
492,0.05830436572432518
493,0.05835522338747978
494,0.05937572568655014
495,0.05950959771871567
496,0.06050407141447067
497,0.06079272925853729
498,0.061619244515895844
499,0.0621214397251606
