t,relativeL2
0,1.4959185890006665e-08
1,1.4769539369297036e-08
2,0.06847671419382095
3,0.054291967302560806
4,0.08148988336324692
5,0.07025778293609619
6,0.09624306857585907
7,0.07533378154039383
8,0.09853138774633408
9,0.07968268543481827
10,0.11707665026187897
11,0.10142457485198975
12,0.10673285275697708
13,0.08349206298589706
14,0.11030379682779312
15,0.09312796592712402
16,0.10262119770050049
17,0.08704842627048492
18,0.09153968840837479
19,0.08249013125896454
20,0.09456384927034378
21,0.08916911482810974
22,0.11304362118244171
23,0.10996410250663757
24,0.1136317104101181
25,0.10052274167537689
26,0.1067248061299324
27,0.11518100649118423
28,0.10977780818939209
29,0.11623475700616837
30,0.12367239594459534
31,0.13113786280155182
32,0.12354311347007751
33,0.13172991573810577
34,0.12140089273452759
35,0.12457892298698425
36,0.13362997770309448
37,0.1287381649017334
38,0.13469688594341278
39,0.13570772111415863
40,0.14173898100852966
41,0.13577686250209808
42,0.14970563352108002
43,0.14517807960510254
44,0.1464153528213501
45,0.1401074081659317
46,0.1587672233581543
47,0.14739158749580383
48,0.15631195902824402
49,0.15181373059749603
50,0.16291728615760803
51,0.16723914444446564
52,0.165235236287117
53,0.16487805545330048
54,0.17293000221252441
55,0.17653916776180267
56,0.18551340699195862
57,0.1916564255952835
58,0.1936466097831726
59,0.19998329877853394
60,0.2059338539838791
61,0.21629799902439117
62,0.2163364589214325
63,0.22074227035045624
64,0.21828138828277588
65,0.2183556854724884
66,0.22066469490528107
67,0.22229187190532684
68,0.2264784574508667
69,0.2268545925617218
70,0.22818255424499512
71,0.22598889470100403
72,0.22794632613658905
73,0.2283712923526764
74,0.23220372200012207
75,0.23501107096672058
76,0.24440644681453705
77,0.24529176950454712
78,0.25341156125068665
79,0.2553636431694031
80,0.26234614849090576
81,0.2693186104297638
82,0.26357683539390564
83,0.26963695883750916
84,0.27200329303741455
85,0.2760283648967743
86,0.27734899520874023
87,0.28313711285591125
88,0.28344905376434326
89,0.28284287452697754
90,0.2841440439224243
91,0.2797122895717621
92,0.287373423576355
93,0.28175193071365356
94,0.2869226932525635
95,0.28390759229660034
96,0.28176572918891907
97,0.2807752192020416
98,0.2880416810512543
99,0.28492414951324463
100,0.2919728457927704
101,0.2944085896015167
102,0.3015209138393402
103,0.30873507261276245
104,0.31386443972587585
105,0.31939005851745605
106,0.32337072491645813
107,0.3288732171058655
108,0.3370877802371979
109,0.3420282006263733
110,0.3486419916152954
111,0.3491097390651703
112,0.35114458203315735
113,0.35183537006378174
114,0.3559426963329315
115,0.3537003695964813
116,0.35744228959083557
117,0.3548286557197571
118,0.35749348998069763
119,0.35579636693000793
120,0.35668450593948364
121,0.3521869480609894
122,0.35438957810401917
123,0.355187326669693
124,0.3659289479255676
125,0.36498233675956726
126,0.37699586153030396
127,0.37940630316734314
128,0.3839263319969177
129,0.3869799077510834
130,0.3916746973991394
131,0.39634332060813904
132,0.401080459356308
133,0.40205755829811096
134,0.40598633885383606
135,0.4048941433429718
136,0.40857815742492676
137,0.40981391072273254
138,0.41237694025039673
139,0.4091397225856781
140,0.4150141477584839
141,0.41232234239578247
142,0.4086141884326935
143,0.408529132604599
144,0.4094303250312805
145,0.40736207365989685
146,0.4102693796157837
147,0.4119458496570587
148,0.4137578010559082
149,0.4126790165901184
150,0.42226600646972656
151,0.4245249927043915
152,0.4348872900009155
153,0.43627533316612244
154,0.44578784704208374
155,0.4454147219657898
156,0.4507792592048645
157,0.4545278549194336
158,0.45665740966796875
159,0.46191293001174927
160,0.462116003036499
161,0.46562474966049194
162,0.46776747703552246
163,0.4702261686325073
164,0.4710409939289093
165,0.4673192799091339
166,0.4701915979385376
167,0.4675566852092743
168,0.4692588746547699
169,0.46554887294769287
170,0.467941552400589
171,0.4630885422229767
172,0.4657842218875885
173,0.463506817817688
174,0.47111526131629944
175,0.4702257215976715
176,0.4753931760787964
177,0.47800955176353455
178,0.48669081926345825
179,0.48734936118125916
180,0.4934879243373871
181,0.4949200451374054
182,0.5028966069221497
183,0.5028049349784851
184,0.5075538158416748
185,0.5057266354560852
186,0.5121438503265381
187,0.5114673376083374
188,0.512150764465332
189,0.509436845779419
190,0.5076557993888855
191,0.5079038143157959
192,0.5076326131820679
193,0.5052788257598877
194,0.5084763765335083
195,0.5026440620422363
196,0.5081923604011536
197,0.5036044716835022
198,0.5100688934326172
199,0.5085988640785217
200,0.5212202668190002
201,0.5217297673225403
202,0.5290753245353699
203,0.531906008720398
204,0.5376877784729004
205,0.5407671928405762
206,0.5455511212348938
207,0.5483064651489258
208,0.5535459518432617
209,0.5530058145523071
210,0.5574024319648743
211,0.555256187915802
212,0.555586576461792
213,0.5550692677497864
214,0.559529185295105
215,0.5594943165779114
216,0.5595723986625671
217,0.5592048764228821
218,0.5585311651229858
219,0.5557218790054321
220,0.5574328899383545
221,0.5563191771507263
222,0.5570907592773438
223,0.5554679036140442
224,0.5643236041069031
225,0.5658611059188843
226,0.5700551271438599
227,0.5741630792617798
228,0.5770740509033203
229,0.5816546678543091
230,0.5847774744033813
231,0.5866487622261047
232,0.5908464193344116
233,0.5936704874038696
234,0.5928680300712585
235,0.5948622822761536
236,0.596917986869812
237,0.5971314311027527
238,0.5958991050720215
239,0.5934962034225464
240,0.5930090546607971
241,0.5914425849914551
242,0.5892017483711243
243,0.5853803753852844
244,0.5869538187980652
245,0.5851815342903137
246,0.587043821811676
247,0.5882068872451782
248,0.5935761332511902
249,0.5973259806632996
250,0.6038897633552551
251,0.6069231033325195
252,0.615385115146637
253,0.6182734370231628
254,0.6258736252784729
255,0.627853512763977
256,0.6321032643318176
257,0.6330652236938477
258,0.6369735598564148
259,0.6385239958763123
260,0.6422505378723145
261,0.6417736411094666
262,0.6428337693214417
263,0.6420300602912903
264,0.642216682434082
265,0.6379117369651794
266,0.6372309327125549
267,0.6333373785018921
268,0.6338289380073547
269,0.6307908296585083
270,0.6324451565742493
271,0.6311869621276855
272,0.6377216577529907
273,0.6407308578491211
274,0.6420013308525085
275,0.6442832946777344
276,0.6498444676399231
277,0.6525379419326782
278,0.6576251983642578
279,0.6593300700187683
280,0.6614854335784912
281,0.6639914512634277
282,0.6677061915397644
283,0.6707097887992859
