predMSE,predMSE_u,predMSE_v,predMSE_density,predMSE_pressure,relL2,relL2_u,relL2_v,relL2_density,relL2_pressure,temporalIncrementMSE,predContinuityMAE,predContinuityMSE,gtContinuityMAE,gtContinuityMSE,continuityMSEExcess,vorticityMSE,vorticityRelL2,pressureGradientMSE,pressureGradientRelL2,densityGradientMSE,densityGradientRelL2,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityRatio,rolloutStabilitySlope,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences,physicsDX,physicsDY,physicsDT,physicsMetricConvention
0.022097250446677208,0.0344994030892849,0.03163306042551994,0.013710731640458107,0.00854568649083376,0.23085546463800996,0.3254522171311811,1.0034149467714626,0.12581619006907221,0.14012315989064228,0.0029313410632312298,0.054125748574733734,0.004639043472707272,0.010340897366404533,0.00038875240716151893,0.004250291065545753,0.003566083498299122,1.0183475961911403,0.00026418815832585096,0.7825012959459813,0.00043967037345282733,0.7879395615214697,1.6779315712246314e-17,0.023587610572576523,23587214795.2527,1.5557560704408624e-05,73.33342738996726,1.2222237898327877,250,5000,20,4,500,1,1,2,1.0,1.0,1.0,discrete residual on resampled 128x64 grid
