t,predContinuityMSE
167,0.0017077914671972394
168,0.004306436516344547
169,0.0019220322137698531
170,0.0029010202270001173
171,0.0008199589792639017
172,0.0010212310589849949
173,0.0011645490303635597
174,0.0018561148317530751
175,0.00259134778752923
176,0.011862801387906075
177,0.0028452174738049507
178,0.008623393252491951
179,0.0007645459845662117
180,0.0014262510230764747
181,0.00839767325669527
182,0.021703781560063362
183,0.001133792451582849
184,0.011316626332700253
185,0.0011400524526834488
186,0.0026870707515627146
187,0.0066573359072208405
188,0.006492326967418194
189,0.011183628812432289
190,0.007543116342276335
191,0.0033938437700271606
192,0.0004620015388354659
193,0.008368310518562794
194,0.023112766444683075
195,0.0035271109081804752
196,0.001636926201172173
197,0.0012377932434901595
198,0.002006756141781807
199,0.0021264562383294106
200,0.000853683624882251
201,0.004331376403570175
202,0.007076160982251167
203,0.0025085038505494595
204,0.0033597294241189957
205,0.005245786625891924
206,0.011906739324331284
207,0.003564143320545554
208,0.006163385231047869
209,0.0014294279972091317
210,0.00900317169725895
211,0.004043649882078171
212,0.006770511623471975
213,0.0014553989749401808
214,0.010000253096222878
215,0.001275963382795453
216,0.007624948397278786
217,0.0002737373870331794
218,0.0031454472336918116
219,0.0015055409166961908
220,0.0008808065904304385
221,0.004766460508108139
222,0.009163173846900463
223,0.0016980220098048449
224,0.0004234876832924783
225,0.0005760237690992653
226,0.0014447328867390752
227,0.0009786378359422088
228,0.0010915111051872373
229,0.006987403146922588
230,0.005398849491029978
231,0.004289067815989256
232,0.007018950302153826
233,0.0033876255620270967
234,0.003516721073538065
235,0.001274884445592761
236,0.006678994745016098
237,0.00554878544062376
238,0.0015578956808894873
239,0.010155667550861835
240,0.0020045216660946608
241,0.001560105592943728
242,0.0014399777865037322
243,0.0007126745767891407
244,0.0012050990480929613
245,0.005975036881864071
246,0.0063355364836752415
247,0.0009502004249952734
248,0.004873631056398153
249,0.0004106938431505114
250,0.003982994705438614
251,0.0010951278964057565
252,0.0030531110242009163
253,0.004774910863488913
254,0.0029391353018581867
255,0.0011182002490386367
256,0.0015024893218651414
257,0.0030409563332796097
258,0.0049045816995203495
259,0.0015992026310414076
260,0.01520694512873888
261,0.007984488271176815
262,0.005653490778058767
263,0.0007533414755016565
264,0.0007156641804613173
265,0.0062100449576973915
266,0.014429207891225815
267,0.0024544906336814165
268,0.001111891702748835
269,0.002430650405585766
270,0.013309542089700699
271,0.003859159769490361
272,0.003309373278170824
273,0.002514370484277606
274,0.0009776691440492868
275,0.0009370013140141964
276,0.0014438752550631762
277,0.0044611855410039425
278,0.01122866477817297
279,0.002320654923096299
280,0.0006526484503410757
281,0.0009096499416045845
282,0.0019917315803468227
283,0.002421041252091527
284,0.0020466919522732496
285,0.0017887448193505406
286,0.004545836243778467
287,0.01319756917655468
288,0.010063969530165195
289,0.0008169972570613027
290,0.003339196788147092
291,0.0006980137550272048
292,0.0011979535920545459
293,0.0027164649218320847
294,0.009227544069290161
295,0.0011574189411476254
296,0.005499834660440683
297,0.001265838393010199
298,0.00209071789868176
299,0.006377221085131168
300,0.0064255655743181705
301,0.0012347844894975424
302,0.0009141309419646859
303,0.000965140585321933
304,0.0006436483236029744
305,0.0017551579512655735
306,0.0026110566686838865
