t,relativeL2
0,6.3352614116398076e-09
1,6.268438115627959e-09
2,6.18701597976067e-09
3,6.122005442067909e-09
4,0.07726782401494792
5,0.08131959467767738
6,0.0831905933349131
7,0.10097333301757781
8,0.10455068548608723
9,0.09488920360188528
10,0.10279031787201552
11,0.11176427132303492
12,0.12604478858951287
13,0.12105098678681715
14,0.1352002064563531
15,0.1470118001794527
16,0.13273303251111232
17,0.1363546277915452
18,0.1385420090153777
19,0.14310946047939466
20,0.15083303922547772
21,0.15757258407777672
22,0.1603991006457438
23,0.17225053455470246
24,0.1717990872763083
25,0.16880318510051054
26,0.17062571405443036
27,0.17517320146267162
28,0.1821919393183082
29,0.17554494599346768
30,0.17678023057398365
31,0.18655383383748497
32,0.17811535006281243
33,0.18464451173086077
34,0.1826049524316854
35,0.1939015044537388
36,0.18479403151721488
37,0.18703126518613397
38,0.1922837882913021
39,0.1991112145590894
40,0.1942847770014025
41,0.19734031153008388
42,0.1960556140348763
43,0.2043352485998884
44,0.21871583321435728
45,0.20491827990608305
46,0.2071725065341027
47,0.21914856096829116
48,0.21404137567154102
49,0.21797581380752407
50,0.2189433154541643
51,0.2361071524280927
52,0.2258725203826735
53,0.23176397683883254
54,0.23710046112592842
55,0.2326914681566517
56,0.2402796730680922
57,0.2294932891910893
58,0.23451178538500597
59,0.23350134839671946
60,0.23467989427251917
61,0.23461605396978386
62,0.24375483508438017
63,0.23651455941006244
64,0.23666114069338792
65,0.23658266721674145
66,0.23703505866744715
67,0.23332261997292442
68,0.23479416036920447
69,0.2334427612227086
70,0.23011263572925691
71,0.23101675130033208
72,0.22856148198198975
73,0.2313633559764389
74,0.2262665236461767
75,0.2382361738862462
76,0.23388740028862606
77,0.237280276877147
78,0.23724912863412767
79,0.22804360181540526
80,0.23420117083653025
81,0.2329372381974864
82,0.23552053428357606
83,0.23323799019356575
84,0.22911580358162204
85,0.22835057283922996
86,0.23668056357351427
87,0.23667338232301793
88,0.23276442518131685
89,0.23306734388159955
90,0.23127256081768485
91,0.23322987470730133
92,0.22976194636560976
93,0.2333148318109491
94,0.23338246507900653
95,0.2452175644380234
96,0.23667762039827142
97,0.2322432014806055
98,0.232894293356933
99,0.24077433202368365
100,0.2291940046133922
101,0.22774542050315802
102,0.22961786650858923
103,0.22785089571271705
104,0.2290661609272591
105,0.2294968176448146
106,0.22856431993508208
107,0.2428305358244201
108,0.23248000313405076
109,0.23188773845187016
110,0.23147513107173878
111,0.24192229983796312
112,0.23617282144867233
113,0.23637170486962072
114,0.23385138454723675
115,0.23922264476758254
116,0.24477570369900759
117,0.23667238165956986
118,0.23850484270424718
119,0.23992819625037515
120,0.23729727217828778
121,0.23737490241103307
122,0.23935225523159734
123,0.23834646386656866
124,0.24089319249992402
125,0.23908848322410267
126,0.2387363672766975
127,0.24440076018584014
128,0.2438559010570311
129,0.240897722300268
130,0.24469026756698384
131,0.24262463125115946
132,0.24052983317512366
133,0.24083918988554615
134,0.23092499516141443
135,0.2335265585527229
136,0.2288567883786426
137,0.226064969623734
138,0.22348158417757868
139,0.22281109932628043
140,0.22528016598896758
141,0.21898393529145027
142,0.2219335141063445
143,0.22603082263954016
144,0.22459523542773732
145,0.22475539391637475
146,0.22629844200966154
147,0.2366272540548893
148,0.2281079040149441
149,0.22649993066833543
150,0.2246499552257779
151,0.2226758291536637
152,0.22564507292733063
153,0.2273627812967193
154,0.2283735047306353
155,0.22944006851312274
156,0.23998467606271842
157,0.23066120160495576
158,0.23652335826705215
159,0.23787767164035478
160,0.2430432499290174
161,0.25014216940868733
162,0.24980763188599958
163,0.2535828475016093
164,0.25549525407357915
165,0.25185052281173237
166,0.25445786374121404
167,0.2541313933266547
168,0.25095212827007324
169,0.25143470530105017
170,0.2547277449826403
171,0.25541278040682697
172,0.2527327751192371
173,0.25254008185473686
174,0.25233763516701846
175,0.2529529764923915
176,0.256736680382787
177,0.2547679647223043
178,0.25991456510857675
179,0.24922550412966427
180,0.2512825444339723
181,0.25081215172707827
182,0.25550234758390455
183,0.2573863492079127
184,0.2562275105412751
185,0.2454738053992289
186,0.2462052040901665
187,0.24695412780954484
188,0.24528557591425046
189,0.24493483784112863
190,0.25022204776841495
191,0.2557404101701254
192,0.24502074372243907
193,0.2421489874694556
194,0.2462229965698415
195,0.24951516943428015
196,0.24154473992423975
197,0.23333335649869322
198,0.23065679240525744
199,0.2340033151193219
200,0.2279908447001661
201,0.2253752691108138
202,0.22982330410326915
203,0.2279486037080505
204,0.2356844341723776
205,0.2303820222380749
206,0.2358885350339167
207,0.23780494602297206
208,0.2361419051742063
209,0.23111411849286304
210,0.22871375061044227
211,0.24367907387720453
212,0.22878807917987568
213,0.22626678405480882
214,0.23093490699261732
215,0.23337842030396128
216,0.23261785204474855
217,0.22796617489452223
218,0.22922847647419872
219,0.23542977013983957
220,0.23099375999079164
221,0.22893761944194507
222,0.23008742526664067
223,0.2286287378732292
224,0.2238154919110148
225,0.2205709687479983
226,0.22036067238038415
227,0.22213827821372428
228,0.21834344128036715
229,0.21850976248590243
230,0.22110857605709577
231,0.22273251302362057
232,0.22425318590478857
233,0.225831804318706
234,0.222309675758082
235,0.23028758702154187
236,0.22739909811373504
237,0.2232790444546433
238,0.22738696368882194
239,0.22664984056147947
240,0.2351673049102819
241,0.23174733226862765
242,0.2258333313292015
243,0.22842303845025755
244,0.2271469157658883
245,0.2264295852097091
246,0.2268877699550817
247,0.22503220505793067
248,0.23230757166245106
249,0.23264166014536536
250,0.23239624204742232
251,0.23101247220394033
252,0.22960893355747708
253,0.23213277552525285
254,0.23415573542318727
255,0.23504940623494347
256,0.23997792564351159
257,0.2367034591451959
258,0.23934964798891592
259,0.24186515248418738
260,0.24663471422423655
261,0.24896754422360962
262,0.24715327235797976
263,0.24470545084954104
264,0.24633779052791513
265,0.2482917104307368
266,0.2538319544263504
267,0.25568349100183035
268,0.2501469903059774
269,0.2508647812383575
270,0.2507387989924098
271,0.2539862095603869
272,0.24941658590222246
273,0.24514431393569017
274,0.2462518707069954
275,0.250886695714501
276,0.2458630241755808
277,0.2406751204916097
278,0.2433120249360027
279,0.24564530474328847
280,0.239470364652588
281,0.2337908472071055
282,0.23156230224694827
283,0.2328083229477712
284,0.22827445387513426
285,0.22935330090564976
286,0.22981011031591214
287,0.23544478939437843
288,0.24147674566366603
289,0.21973544040331186
290,0.21917389891473607
291,0.22179610221678614
292,0.2208556084765664
293,0.21936337717826299
294,0.2238807216269047
295,0.2280084443029711
296,0.23271166101568536
297,0.22650080219102608
298,0.2239405336155093
299,0.22257188656032398
300,0.23301940982490865
301,0.22411964183481745
302,0.22493447725802682
303,0.2300238798608849
304,0.22938521895112515
305,0.22991289395258413
306,0.22795757489860527
307,0.23633114277869235
308,0.23095352727157398
309,0.22769268982748256
310,0.23245838298717766
311,0.2418384835916684
312,0.2367749187979156
313,0.23071358271368428
314,0.23815914688382908
315,0.23349262974462745
316,0.23660075435167605
317,0.23595253182199077
318,0.24060143209204815
319,0.2500388961743498
320,0.2580074857647053
321,0.2492907356165084
322,0.24662295439346077
323,0.2473050108371812
324,0.25012135089808807
325,0.24974965880955752
326,0.2470056237293969
327,0.2626432953192158
328,0.24918250503992173
329,0.24927485035715277
330,0.24791490121802773
331,0.24846863896579427
332,0.24822728188216642
333,0.24602931122829158
334,0.24852607766727397
335,0.25214701072193046
336,0.24583926430350736
337,0.24830715212009635
338,0.2492138292421759
339,0.24701296554430913
340,0.24161581563939133
341,0.24671133644941942
342,0.24233963266340705
343,0.24463550970505094
344,0.24996993097824244
345,0.24819552958804797
346,0.25258352489891434
347,0.25576903832497105
348,0.24776894489155435
349,0.2419357161125376
350,0.23895011426982493
351,0.24136980799998373
352,0.23267141981995945
353,0.23026579577294085
354,0.23439395363318546
355,0.2270087139650932
356,0.2297491104058459
357,0.22180105539877037
358,0.2171473290331685
359,0.22151693080178111
360,0.22538461922691774
361,0.2205610988521186
362,0.2286347780902789
363,0.23598737189464908
364,0.2373386052393539
365,0.23217055696702021
366,0.2285982751517854
367,0.23087591161195029
368,0.2269438029894797
369,0.22287388147253237
370,0.23832989771798763
371,0.22107447947805745
372,0.22851537078246814
373,0.226387802923871
374,0.22750152276275892
375,0.22888784812423965
