predMSE,predMSE_u,predMSE_v,predMSE_pres,relL2,relL2_u,relL2_v,relL2_pres,relL2First,relL2Last,relL2Max,predDivMean,predDivMSE,predVortMSE,temporalContinuityError,predTemporalSmoothness,gtTemporalSmoothness,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityMaxMSE,rolloutStabilityRatio,rolloutStabilitySlope,blockBoundaryContinuityError,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences
0.0028254797216504812,0.0036627345252782106,0.004813117440789938,7.988313086570997e-07,0.16851396192062412,0.11509823875510555,0.5385748847998604,0.23289634250719804,1.3158748757291505e-08,0.26200374960899353,0.27715086936950684,0.0008237813017331064,4.05395576308365e-06,0.00033466683817096055,0.00011460146197350696,0.00019733879889827222,0.00014210841618478298,1.4733785738547607e-17,0.005903922021389008,0.006566950120031834,5903835035.548558,1.1614412166143052e-05,nan,542.6238859272562,9.043731432120937,2500,50000,20,1,500,1,1,5
