predMSE,predMSE_u,predMSE_v,predMSE_pres,relL2,relL2_u,relL2_v,relL2_pres,relL2First,relL2Last,relL2Max,predDivMean,predDivMSE,predVortMSE,temporalContinuityError,predTemporalSmoothness,gtTemporalSmoothness,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityMaxMSE,rolloutStabilityRatio,rolloutStabilitySlope,blockBoundaryContinuityError,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences
0.0028611612506210804,0.005339771043509245,0.003240942722186446,2.770737637547427e-06,0.18265721126047868,0.1482172618101704,0.47776644025863235,0.46119241189242355,1.3158748757291505e-08,0.22669599950313568,0.22966104745864868,0.0009298364748246968,4.700530553236604e-06,0.00031679985113441944,8.343686204170808e-05,0.00020568638865370303,0.00014210841618478298,1.4733785738547607e-17,0.004419908858835697,0.00454782135784626,4419843737.805066,6.794861962134111e-06,nan,535.8839477738366,8.931399129563943,2500,50000,20,1,500,1,1,5
