t,predMSE
0,2.0849398359309382e-17
1,2.038944127097682e-17
2,3.5997956729261205e-05
3,7.863187056500465e-05
4,0.00011669637751765549
5,0.000190281993127428
6,0.00026683296891860664
7,0.0003511531976982951
8,0.0003910342347808182
9,0.000503430375829339
10,0.0005507073947228491
11,0.0006421089638024569
12,0.0007355615962296724
13,0.0008301762863993645
14,0.000997185125015676
15,0.00112535385414958
16,0.0012582741910591722
17,0.0014298777095973492
18,0.0015533858677372336
19,0.0016634128987789154
20,0.0018073635874316096
21,0.0019022986525669694
22,0.0022888779640197754
23,0.0023832463193684816
24,0.002640223829075694
25,0.002910028211772442
26,0.003010981250554323
27,0.003107166849076748
28,0.003050970146432519
29,0.0033410147298127413
30,0.003417437430471182
31,0.003539112862199545
32,0.0037460168823599815
33,0.003748986404389143
34,0.003693184582516551
35,0.0037375246174633503
36,0.0038197054527699947
37,0.003907412756234407
38,0.003964932169765234
39,0.003940568771213293
40,0.0040892064571380615
41,0.004084307234734297
42,0.004441927652806044
43,0.00449049798771739
44,0.004588030278682709
45,0.004533827770501375
46,0.004761300981044769
47,0.004669047426432371
48,0.0047838324680924416
49,0.004923227243125439
50,0.0049417694099247456
51,0.005065800156444311
52,0.005217862781137228
53,0.005085767712444067
54,0.005154728423804045
55,0.005038875620812178
56,0.0051140133291482925
57,0.005107688717544079
58,0.005324324127286673
59,0.004986726213246584
60,0.005274414550513029
61,0.005302816163748503
62,0.005446755792945623
63,0.005900755990296602
64,0.005703717935830355
65,0.0058302441611886024
66,0.00588739151135087
67,0.00590792391449213
68,0.005735126323997974
69,0.006007644813507795
70,0.005901076830923557
71,0.005923478864133358
72,0.006032304372638464
73,0.005897977389395237
74,0.0062189847230911255
75,0.005926957353949547
76,0.005947383586317301
77,0.005878840107470751
78,0.0060967314057052135
79,0.006241112481802702
80,0.006043826229870319
81,0.005882022902369499
82,0.005919353105127811
83,0.0060601928271353245
84,0.006068403832614422
85,0.006230445578694344
86,0.006343422923237085
87,0.0062867095693945885
88,0.006262826267629862
89,0.006429431959986687
90,0.006350627169013023
91,0.006205207668244839
92,0.006275299470871687
93,0.006370893679559231
94,0.006182095967233181
95,0.006337230559438467
96,0.0061554196290671825
97,0.006175892893224955
98,0.006087354850023985
99,0.00621391786262393
100,0.006465033162385225
101,0.0064211818389594555
102,0.006688215304166079
103,0.006504070945084095
104,0.00656166672706604
105,0.006599420681595802
106,0.006484048906713724
107,0.0063723293133080006
108,0.006550048477947712
109,0.006644097156822681
110,0.006656658370047808
111,0.006822681985795498
112,0.0066440817900002
113,0.00693556061014533
114,0.006962785962969065
115,0.007005094550549984
116,0.0068921600468456745
117,0.0070961834862828255
118,0.006942450534552336
119,0.006928526796400547
120,0.006787798833101988
121,0.006717396434396505
122,0.0066331117413938046
123,0.006431880872696638
124,0.006648492533713579
125,0.0066933962516486645
126,0.006802157964557409
127,0.006775813642889261
128,0.006980664096772671
129,0.0070598432794213295
130,0.007092777173966169
131,0.0072807446122169495
132,0.007389531470835209
133,0.0075095598585903645
134,0.0073302448727190495
135,0.007183645386248827
136,0.0072741382755339146
137,0.007098837289959192
138,0.007348712999373674
139,0.006980860140174627
140,0.0074094487354159355
141,0.007270483300089836
142,0.00734746502712369
143,0.00721712177619338
144,0.007322125136852264
145,0.007448550779372454
146,0.007609267719089985
147,0.007499094121158123
148,0.007743156049400568
149,0.007611383218318224
150,0.007807777263224125
151,0.007689501158893108
152,0.007878833450376987
153,0.0077496361918747425
154,0.007536871358752251
155,0.007641663774847984
156,0.007566080428659916
157,0.007639944553375244
158,0.007684472016990185
159,0.007621979806572199
160,0.007486083544790745
161,0.007551015354692936
162,0.007463247515261173
163,0.007691951934248209
164,0.007779593113809824
165,0.007804730907082558
166,0.007697142194956541
167,0.007751477416604757
168,0.007398565765470266
169,0.007877123542129993
170,0.007798896171152592
171,0.007894446142017841
172,0.008046776987612247
173,0.008193126879632473
174,0.007854229770600796
175,0.008192530833184719
176,0.007830481976270676
177,0.0077347527258098125
178,0.007744581904262304
179,0.007654927670955658
180,0.007514412514865398
181,0.007523753680288792
182,0.007609635125845671
183,0.00764743285253644
184,0.007519761566072702
185,0.0075986371375620365
186,0.007691532373428345
187,0.00752359488978982
188,0.007645689882338047
189,0.0077523658983409405
190,0.007702826987951994
191,0.007830338552594185
192,0.007841194979846478
193,0.007732675410807133
194,0.007839405909180641
195,0.0077924239449203014
196,0.007902865298092365
197,0.007777155376970768
198,0.007637393195182085
199,0.00773461302742362
200,0.007696861866861582
201,0.007651468738913536
202,0.007535105105489492
203,0.007588475476950407
204,0.007545828819274902
205,0.007520440500229597
206,0.007687985431402922
207,0.007613861933350563
208,0.007636381313204765
209,0.007636688649654388
210,0.007573986891657114
211,0.007311597932130098
212,0.007708452176302671
213,0.0074395062401890755
214,0.007438970729708672
215,0.007626569364219904
216,0.007593891583383083
217,0.007726484443992376
218,0.007616532035171986
219,0.007504273671656847
220,0.007640136871486902
221,0.007879011332988739
222,0.007643742952495813
223,0.007919112220406532
224,0.00797769334167242
225,0.007954358123242855
226,0.008000317960977554
227,0.007778511848300695
228,0.0077384053729474545
229,0.00781280267983675
230,0.007691626902669668
231,0.0075370981357991695
232,0.007316309493035078
233,0.007562075275927782
234,0.007559941615909338
235,0.007613478694111109
236,0.007252124138176441
237,0.00758326007053256
238,0.0072989510372281075
239,0.007349840831011534
240,0.007279713172465563
241,0.0075796605087816715
242,0.007538472767919302
243,0.00769867142662406
244,0.007478219922631979
245,0.007492749020457268
246,0.0072963302955031395
247,0.007301157806068659
248,0.007175149861723185
249,0.007087890524417162
250,0.007240784354507923
251,0.007310511544346809
252,0.00732066435739398
253,0.00750393234193325
254,0.007250416092574596
255,0.007234273944050074
256,0.007345793303102255
257,0.006984392646700144
258,0.0073266951367259026
259,0.007169886492192745
260,0.00727608660236001
261,0.007525321561843157
262,0.007570087444037199
263,0.007343428675085306
264,0.007612891495227814
265,0.007344696205109358
266,0.007428158540278673
267,0.007808349095284939
268,0.007535023149102926
269,0.007853703573346138
270,0.007758493069559336
271,0.007974636740982533
272,0.008044032379984856
273,0.008377461694180965
274,0.008608614094555378
275,0.008636359125375748
276,0.008893229998648167
277,0.008823434822261333
278,0.008721677586436272
279,0.0086992671713233
280,0.008836719207465649
281,0.008748090825974941
282,0.008738582022488117
283,0.00868736207485199
284,0.00847115833312273
285,0.008559850975871086
286,0.008889752440154552
287,0.008521411567926407
288,0.008594745770096779
289,0.008412844501435757
290,0.008597513660788536
291,0.008310427889227867
292,0.00847212877124548
293,0.00843807402998209
294,0.00826484989374876
295,0.00832391157746315
296,0.008141780272126198
297,0.007929608225822449
298,0.007772377226501703
299,0.0077967834658920765
300,0.007873748429119587
301,0.007716352120041847
302,0.007948308251798153
303,0.007666422054171562
304,0.007900417782366276
305,0.007867054082453251
306,0.008161467500030994
307,0.008145956322550774
308,0.008171007968485355
309,0.008072526194155216
310,0.008038896135985851
311,0.008173370733857155
312,0.007891968823969364
313,0.00825586635619402
314,0.008047850802540779
315,0.008088277652859688
316,0.008198579773306847
317,0.00823255069553852
318,0.008244813419878483
319,0.008390309289097786
320,0.008464113809168339
321,0.008534395135939121
322,0.008305076509714127
323,0.008522863499820232
324,0.008638548664748669
325,0.008627538569271564
326,0.008707224391400814
327,0.00871290173381567
328,0.00879314448684454
329,0.008913042023777962
330,0.008635971695184708
331,0.008704147301614285
332,0.008893072605133057
333,0.00896413903683424
334,0.009072599932551384
335,0.008816217072308064
336,0.008972528390586376
337,0.008917448110878468
338,0.008913264609873295
339,0.008749274536967278
340,0.008663167245686054
341,0.00882453192025423
342,0.008757051080465317
343,0.008424554020166397
344,0.00835899543017149
345,0.008272997103631496
346,0.008532775565981865
347,0.008753680624067783
348,0.00874270685017109
349,0.008617045357823372
350,0.008522325195372105
351,0.008408979512751102
352,0.00815095379948616
353,0.008559951558709145
354,0.008391467854380608
355,0.008659631945192814
356,0.008560951799154282
357,0.008594258688390255
358,0.008809054270386696
359,0.008752988651394844
360,0.009025361388921738
361,0.008835910819470882
362,0.00891681294888258
363,0.008649959228932858
364,0.008435670286417007
365,0.008389205671846867
366,0.008542501367628574
367,0.008665180765092373
368,0.00894700177013874
369,0.00893111526966095
370,0.009077858179807663
371,0.009206073358654976
372,0.009288418106734753
373,0.009209718555212021
374,0.009037400595843792
375,0.008957595564424992
376,0.008969011716544628
377,0.008931067772209644
378,0.008845135569572449
379,0.009012684226036072
380,0.009217103943228722
381,0.009160349145531654
382,0.009530019015073776
383,0.00961889699101448
384,0.009740764275193214
385,0.009630301035940647
386,0.00967842061072588
387,0.009684188291430473
388,0.009638398885726929
389,0.009847503155469894
390,0.009704203344881535
391,0.009680267423391342
392,0.00927470251917839
393,0.009551679715514183
394,0.00944341067224741
395,0.009451841004192829
396,0.009333664551377296
397,0.009497150778770447
398,0.009488916955888271
399,0.009611034765839577
400,0.009374778717756271
401,0.009509219788014889
402,0.009447813034057617
403,0.009357807226479053
404,0.009575042873620987
405,0.009702945128083229
406,0.009786194190382957
407,0.009641969576478004
408,0.009459670633077621
409,0.009810032323002815
410,0.009794365614652634
411,0.009752746671438217
412,0.010149805806577206
413,0.00994467455893755
414,0.009949197061359882
415,0.009942278265953064
416,0.009934515692293644
417,0.009877744130790234
418,0.010148996487259865
419,0.010187162086367607
420,0.010310540907084942
421,0.0106259910389781
422,0.010640952736139297
423,0.010948407463729382
424,0.010847785510122776
425,0.011092991568148136
426,0.011054757982492447
427,0.011218573898077011
428,0.011029413901269436
429,0.01120232604444027
430,0.011182268150150776
431,0.010986062698066235
432,0.011122269555926323
433,0.011093134991824627
434,0.011266309767961502
435,0.011124647222459316
436,0.011038245633244514
437,0.010998805053532124
438,0.011010275222361088
439,0.011007010005414486
440,0.011060905642807484
441,0.011108238250017166
442,0.011177635751664639
443,0.011088091880083084
444,0.011036203242838383
445,0.01086257491260767
446,0.01096568163484335
447,0.01085791364312172
448,0.01096306461840868
449,0.010617537423968315
450,0.011014736257493496
451,0.010764739476144314
452,0.010739948600530624
453,0.010548438876867294
454,0.010605045594274998
455,0.010587147437036037
456,0.010904931463301182
457,0.010796659626066685
458,0.010914159007370472
459,0.011026578024029732
460,0.01093763206154108
461,0.011079658754169941
462,0.010994324460625648
463,0.011011783964931965
464,0.01127193309366703
465,0.011121931485831738
466,0.011101976037025452
467,0.011320854537189007
468,0.011166299693286419
469,0.011225289665162563
470,0.01116825733333826
471,0.011598719283938408
472,0.011446332558989525
473,0.011583905667066574
474,0.01165414322167635
475,0.011617728509008884
476,0.0116069745272398
477,0.011955671943724155
478,0.011840165592730045
479,0.011834891512989998
480,0.012038984335958958
481,0.012000071816146374
482,0.012093240395188332
483,0.01192461047321558
484,0.012077356688678265
485,0.011959285475313663
486,0.01202519703656435
487,0.012251743115484715
488,0.012120667845010757
489,0.012436185032129288
490,0.01202963013201952
491,0.012302371673285961
492,0.012056095525622368
493,0.01186844427138567
494,0.011952666565775871
495,0.01185570564121008
496,0.011822497472167015
497,0.011780021712183952
498,0.011588004417717457
499,0.011839724145829678
