predMSE,predMSE_u,predMSE_v,predMSE_density,predMSE_pressure,relL2,relL2_u,relL2_v,relL2_density,relL2_pressure,temporalIncrementMSE,predContinuityMAE,predContinuityMSE,gtContinuityMAE,gtContinuityMSE,continuityMSEExcess,vorticityMSE,vorticityRelL2,pressureGradientMSE,pressureGradientRelL2,densityGradientMSE,densityGradientRelL2,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityRatio,rolloutStabilitySlope,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences,physicsDX,physicsDY,physicsDT,physicsMetricConvention
0.02690288983285427,0.03652403503656387,0.05388176813721657,0.010540631599724293,0.0066651757806539536,0.25472437818287114,0.3348658393677399,1.3095764443384101,0.1103162547767758,0.12374915231008023,0.0016744734020903707,0.009313886053860188,0.00020301970653235912,0.010340897366404533,0.00038875240716151893,-0.0001857327006291598,0.0046557290479540825,1.1635743194820662,0.00018942038877867162,0.662585256163603,0.0003337505622766912,0.6864996316605037,1.6779315712246314e-17,0.026852384209632874,26851933652.560635,2.7605924863254396e-05,204.52799144992605,3.4087998574987677,1000,20000,20,1,500,1,1,2,1.0,1.0,1.0,discrete residual on resampled 128x64 grid
