t,predMSE
0,1.4733785738547607e-17
1,1.4653934685295413e-17
2,2.59994176303735e-05
3,3.861351069645025e-05
4,5.5730892199790105e-05
5,7.965084660099819e-05
6,0.00010551309969741851
7,0.00011138406989630312
8,0.000145396901643835
9,0.0001679899578448385
10,0.00020292478438932449
11,0.00021108680812176317
12,0.00024658115580677986
13,0.0002899525861721486
14,0.00032074187765829265
15,0.00034609611611813307
16,0.0003812143695540726
17,0.0004332750686444342
18,0.00047392939450219274
19,0.0005207660724408925
20,0.0005547701148316264
21,0.0005837667267769575
22,0.0006171132554300129
23,0.0006644257227890193
24,0.0006721302634105086
25,0.000722346012480557
26,0.0007587739382870495
27,0.0007828358211554587
28,0.0008426763233728707
29,0.0008297025342471898
30,0.0008891801699064672
31,0.0009072536486200988
32,0.0009285047417506576
33,0.0009544811327941716
34,0.000996078597381711
35,0.001053158543072641
36,0.0011288195382803679
37,0.0011454992927610874
38,0.0012102191103622317
39,0.0012334415223449469
40,0.0012792014749720693
41,0.0012966209324076772
42,0.001330456230789423
43,0.0013489022385329008
44,0.0013669147156178951
45,0.0014297754969447851
46,0.00136713741812855
47,0.0013497731415554881
48,0.0013473846483975649
49,0.0013670956250280142
50,0.0013869869289919734
51,0.0014189111534506083
52,0.0014307082165032625
53,0.0014148314949125051
54,0.001414629863575101
55,0.0014115289086475968
56,0.0014721922343596816
57,0.001447744551114738
58,0.0014609004138037562
59,0.0014735495205968618
60,0.0015030002687126398
61,0.0015117463190108538
62,0.0015163387870416045
63,0.001498637953773141
64,0.001513356575742364
65,0.0014825116377323866
66,0.001470852643251419
67,0.0014739775797352195
68,0.0015252892626449466
69,0.0015315801138058305
70,0.0015489257639274001
71,0.0015228246338665485
72,0.001514744246378541
73,0.0015404124278575182
74,0.001490644528530538
75,0.0015221823705360293
76,0.001508168177679181
77,0.0015514536062255502
78,0.0016029399121180177
79,0.0016434825956821442
80,0.001594921457581222
81,0.0016735518584027886
82,0.0016562826931476593
83,0.0016757955309003592
84,0.0017145725432783365
85,0.0016809068620204926
86,0.00171365134883672
87,0.0016892605926841497
88,0.0017095296643674374
89,0.001701248693279922
90,0.001734951394610107
91,0.0017678729491308331
92,0.0017499522073194385
93,0.0017282795161008835
94,0.0017173381056636572
95,0.0017003169050440192
96,0.0016443966887891293
97,0.001617615344002843
98,0.0016561587108299136
99,0.0016354973195120692
100,0.001647274475544691
101,0.0016428844537585974
102,0.001653596293181181
103,0.001669474528171122
104,0.0016956235049292445
105,0.0017848641145974398
106,0.0017573441145941615
107,0.0018073075916618109
108,0.0017306257504969835
109,0.0017489877063781023
110,0.0017964869039133191
111,0.0017032554605975747
112,0.001723931054584682
113,0.0016840185271576047
114,0.001729766372591257
115,0.0016373512335121632
116,0.0016629720339551568
117,0.0016111221630126238
118,0.0016152838943526149
119,0.0015788410091772676
120,0.0015987263759598136
121,0.001543725375086069
122,0.0015646833926439285
123,0.0015419165138155222
124,0.0015981370816007257
125,0.0016239330871030688
126,0.0016581647796556354
127,0.0017209566431120038
128,0.0017372755100950599
129,0.0017980017000809312
130,0.0017578263068571687
131,0.0017865278059616685
132,0.0017837884370237589
133,0.0017916688229888678
134,0.0018179754260927439
135,0.0018319875234737992
136,0.0018481191946193576
137,0.0018165672663599253
138,0.0018050051294267178
139,0.0017517009982839227
140,0.0017148571787402034
141,0.0017013821052387357
142,0.0016524732345715165
143,0.001644048490561545
144,0.0015724123222753406
145,0.0015815779333934188
146,0.0015799080720171332
147,0.0015989241655915976
148,0.0016190423630177975
149,0.001597137888893485
150,0.0016428283415734768
151,0.001658527529798448
152,0.001636470085941255
153,0.0016961506335064769
154,0.0016718779224902391
155,0.0016650367761030793
156,0.0016901979688555002
157,0.0016482822829857469
158,0.0016827110666781664
159,0.0016672753263264894
160,0.0016486793756484985
161,0.0015992691041901708
162,0.0016093101585283875
163,0.0015360034303739667
164,0.0015595891745761037
165,0.0015878021949902177
166,0.0015751676401123405
167,0.0015936493873596191
168,0.001624543685466051
169,0.0016223439015448093
170,0.0016646856674924493
171,0.0016998465871438384
172,0.0017222317401319742
173,0.0017257212894037366
174,0.0018007941544055939
175,0.0018051675288006663
176,0.0018558413721621037
177,0.001811585621908307
178,0.0018681710353121161
179,0.0018320601666346192
180,0.0018390691839158535
181,0.0018743553664535284
182,0.0018808830063790083
183,0.0018614468863233924
184,0.0018265364924445748
185,0.001780180842615664
186,0.001758859376423061
187,0.0016741680447012186
188,0.001680857385508716
189,0.001693400670774281
190,0.0016557079507037997
191,0.0016689214389771223
192,0.001615826622582972
193,0.001651231897994876
194,0.0016123364912346005
195,0.001628018100745976
196,0.0016725902678444982
197,0.001684571267105639
198,0.0016936537576839328
199,0.001714531797915697
200,0.0017460060771554708
201,0.001731456140987575
202,0.0017278745071962476
203,0.0017048491863533854
204,0.0017282196786254644
205,0.0017046262510120869
206,0.0016763636376708746
207,0.0016741611761972308
208,0.0016708067851141095
209,0.0016289553605020046
210,0.0016410625539720058
211,0.0016310010105371475
212,0.0016055474989116192
213,0.001705507398582995
214,0.0017035292694345117
215,0.0017587264301255345
216,0.0017497113440185785
217,0.0017415736801922321
218,0.001778185716830194
219,0.0018128840019926429
220,0.0018080039881169796
221,0.001836575218476355
222,0.001915962202474475
223,0.0018812642665579915
224,0.0019131188746541739
225,0.0019568155985325575
226,0.0019986724946647882
227,0.0020416483748704195
228,0.0020152595825493336
229,0.002015745732933283
230,0.0020509040914475918
231,0.0020387039985507727
232,0.0020380138885229826
233,0.001999170985072851
234,0.001987546682357788
235,0.001961200498044491
236,0.001872827997431159
237,0.0018685912946239114
238,0.0018907074118033051
239,0.0018660746281966567
240,0.0019075899617746472
241,0.0019185789860785007
242,0.0019342571031302214
243,0.0019342441810294986
244,0.0019468731479719281
245,0.0019809394143521786
246,0.0019546218682080507
247,0.0019504535011947155
248,0.0019530589925125241
249,0.0019324906170368195
250,0.0019131897715851665
251,0.0019472429994493723
252,0.0019400998717173934
253,0.0019426406361162663
254,0.0019007279770448804
255,0.00193930440582335
256,0.001909750746563077
257,0.0019039928447455168
258,0.0019104478415101767
259,0.0019409041851758957
260,0.0019560710061341524
261,0.001935244188643992
262,0.0020077000372111797
263,0.002022474305704236
264,0.002095223171636462
265,0.00203584972769022
266,0.00209259451366961
267,0.0021150605753064156
268,0.0021254117600619793
269,0.002146352082490921
270,0.0021123045589774847
271,0.0021716312039643526
272,0.0021618271712213755
273,0.002190053928643465
274,0.002191008534282446
275,0.0021925088949501514
276,0.0021866955794394016
277,0.0021621002815663815
278,0.0021058088168501854
279,0.002049697795882821
280,0.0019994962494820356
281,0.0019286198075860739
282,0.001904140692204237
283,0.0019049217225983739
284,0.0018914162646979094
285,0.0019102253718301654
286,0.0019690892659127712
287,0.0020037891808897257
288,0.0020384008530527353
289,0.0020532940980046988
290,0.0020776239689439535
291,0.0021187886595726013
292,0.002113733673468232
293,0.0020666273776441813
294,0.0021088654175400734
295,0.0020889241714030504
296,0.0020862009841948748
297,0.0021228529512882233
298,0.0020925812423229218
299,0.0021163139026612043
300,0.002092283219099045
301,0.002075907541438937
302,0.0020426784176379442
303,0.0020509923342615366
304,0.002015011617913842
305,0.002024851506575942
306,0.0020198358688503504
307,0.002068600617349148
308,0.0021124030463397503
309,0.002137503121048212
310,0.0021804405841976404
311,0.002186721656471491
312,0.0022397420834749937
313,0.002284795278683305
314,0.002295281272381544
315,0.0023757144808769226
316,0.002380101941525936
317,0.002432304434478283
318,0.002425031503662467
319,0.002468979451805353
320,0.0024605030193924904
321,0.0024463722947984934
322,0.0023984622675925493
323,0.0023906263522803783
324,0.0023616820108145475
325,0.002320561558008194
326,0.0022542839869856834
327,0.002201035153120756
328,0.002180651295930147
329,0.0021055242978036404
330,0.002129211090505123
331,0.002103952458128333
332,0.0021265221294015646
333,0.002156622475013137
334,0.0021741881500929594
335,0.0022436475846916437
336,0.002257704036310315
337,0.0023109845351427794
338,0.0022874732967466116
339,0.002289446769282222
340,0.002268850104883313
341,0.002243396360427141
342,0.0022520048078149557
343,0.00221845880150795
344,0.0022702196147292852
345,0.0022450187243521214
346,0.002240861766040325
347,0.00219801370985806
348,0.0021976279094815254
349,0.0021798042580485344
350,0.0021530496887862682
351,0.002105339663103223
352,0.0021462226286530495
353,0.0021476929541677237
354,0.002177549758926034
355,0.0022056896705180407
356,0.002243802649900317
357,0.0022690403275191784
358,0.002330762566998601
359,0.002307184739038348
360,0.0023418921045958996
361,0.0023605776950716972
362,0.002396712312474847
363,0.0024244566448032856
364,0.002413481939584017
365,0.0024492524098604918
366,0.002506957622244954
367,0.0025309419725090265
368,0.0024852848146110773
369,0.0024934005923569202
370,0.002434304915368557
371,0.0023944913409650326
372,0.002330143004655838
373,0.0022801996674388647
374,0.0022663576528429985
375,0.0022467845119535923
376,0.0022680284455418587
377,0.0022392719984054565
378,0.0023003690876066685
379,0.0023374161683022976
380,0.0023680294398218393
381,0.002445948775857687
382,0.0024816340301185846
383,0.0025395811535418034
384,0.00253850594162941
385,0.0025160876102745533
386,0.0025418128352612257
387,0.002519539324566722
388,0.002550046658143401
389,0.002501301234588027
390,0.0025219572708010674
391,0.002519063651561737
392,0.0025039149913936853
393,0.0025195630732923746
394,0.0024872352369129658
395,0.002430936088785529
396,0.0024134372361004353
397,0.0024227513931691647
398,0.0024020515847951174
399,0.0024798584636300802
400,0.0024707058910280466
401,0.002544260583817959
402,0.0025553819723427296
403,0.0025625184644013643
404,0.002627233974635601
405,0.0026787600945681334
406,0.002689494052901864
407,0.002716804388910532
408,0.002712986897677183
409,0.0027767629362642765
410,0.0027563038747757673
411,0.002777994144707918
412,0.0027367263101041317
413,0.0027756683994084597
414,0.0027972362004220486
415,0.0027500358410179615
416,0.0027473107911646366
417,0.0026998419780284166
418,0.0026496241334825754
419,0.002571452409029007
420,0.002536133164539933
421,0.0025261444970965385
422,0.002491674618795514
423,0.0025327843613922596
424,0.0025349517818540335
425,0.0025538986083120108
426,0.0026657702401280403
427,0.002659847494214773
428,0.002751360647380352
429,0.002774051623418927
430,0.0028016369324177504
431,0.0027720979414880276
432,0.0027964659966528416
433,0.002775977598503232
434,0.002768278354778886
435,0.0027765599079430103
436,0.0027461531572043896
437,0.0027439750265330076
438,0.0027114595286548138
439,0.0027748355641961098
440,0.0027137771248817444
441,0.002707592910155654
442,0.0026020698715001345
443,0.0025997881311923265
444,0.0026274053379893303
445,0.002651805290952325
446,0.002643350511789322
447,0.002636450110003352
448,0.002731578191742301
449,0.0027268677949905396
450,0.0028448274824768305
451,0.002890892094001174
452,0.0029857181943953037
453,0.0029936975333839655
454,0.0030225554946810007
455,0.003012354951351881
456,0.0029904271941632032
457,0.003052632324397564
458,0.0030547913629561663
459,0.003076020162552595
460,0.0030534241814166307
461,0.0030795270577073097
462,0.003071014303714037
463,0.0030554758850485086
464,0.0030091654043644667
465,0.002907188143581152
466,0.00286299642175436
467,0.002887228038161993
468,0.0028244240675121546
469,0.0027821161784231663
470,0.0027901986613869667
471,0.002812540391460061
472,0.0028401643503457308
473,0.002902810927480459
474,0.002935389755293727
475,0.003030295018106699
476,0.0030234858859330416
477,0.0030971344094723463
478,0.003084014169871807
479,0.0031112348660826683
480,0.0030730662401765585
481,0.0030866055749356747
482,0.0030435100197792053
483,0.002975537208840251
484,0.0029823393560945988
485,0.0029581065755337477
486,0.0029630449134856462
487,0.00294048385694623
488,0.0029064484406262636
489,0.0028986281249672174
490,0.002865612506866455
491,0.0029309852980077267
492,0.00289331772364676
493,0.0029322567861527205
494,0.0029830746352672577
495,0.0030146490316838026
496,0.0030987500213086605
497,0.0032033256720751524
498,0.0032308970112353563
499,0.0032728302758187056
