predMSE,predMSE_u,predMSE_v,predMSE_pres,relL2,relL2_u,relL2_v,relL2_pres,relL2First,relL2Last,relL2Max,predDivMean,predDivMSE,predVortMSE,temporalContinuityError,predTemporalSmoothness,gtTemporalSmoothness,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityMaxMSE,rolloutStabilityRatio,rolloutStabilitySlope,blockBoundaryContinuityError,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences
0.024180952459573746,0.042153239250183105,0.03038034401834011,8.773487934377044e-06,0.5310095644993668,0.4164405016569553,1.4627708494815541,0.8206738694403503,1.3158748757291505e-08,0.3876483142375946,0.6630595922470093,0.004327179864048958,4.260252171661705e-05,0.0020684287883341312,0.0006643972010351717,0.0004932326264679432,0.00014210841618478298,1.4733785738547607e-17,0.012924132868647575,0.03794606402516365,12923942450.04862,2.195057716414431e-05,0.0007479549967683852,264.0967106670141,4.401611844450235,1250,25000,20,2,500,1,1,5
