predMSE,predMSE_u,predMSE_v,predMSE_pres,relL2,relL2_u,relL2_v,relL2_pres,relL2First,relL2Last,relL2Max,predDivMean,predDivMSE,predVortMSE,temporalContinuityError,predTemporalSmoothness,gtTemporalSmoothness,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityMaxMSE,rolloutStabilityRatio,rolloutStabilitySlope,blockBoundaryContinuityError,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences
0.013198860920965672,0.015057087875902653,0.02453436516225338,5.233619958744384e-06,0.3756201512611123,0.2484048710567427,0.8186029984967034,0.5412547762034291,1.4959185890006665e-08,0.5874928832054138,0.5992633700370789,0.0012217351468279958,2.1339226805139333e-05,0.002002902328968048,0.000535057857632637,0.0004258981498423964,0.00042604730697348714,2.0849398359309382e-17,0.03210173174738884,0.03370894491672516,32101062459.549866,7.272345896314341e-05,nan,508.86734572798014,8.481122428799669,2500,50000,20,1,500,1,1,5
