t,relativeL2
0,1.4959185890006665e-08
1,1.4769539369297036e-08
2,0.009504775516688824
3,0.010501253418624401
4,0.012157633900642395
5,0.014076290652155876
6,0.01710876263678074
7,0.019679369404911995
8,0.022307349368929863
9,0.023604296147823334
10,0.023452049121260643
11,0.025008099153637886
12,0.02683057263493538
13,0.028879057615995407
14,0.02674771659076214
15,0.02879974991083145
16,0.029422577470541
17,0.030497899278998375
18,0.03220955654978752
19,0.03439847379922867
20,0.03596407547593117
21,0.03759167343378067
22,0.039251141250133514
23,0.042263276875019073
24,0.04374133422970772
25,0.04637787118554115
26,0.04644652456045151
27,0.04871875420212746
28,0.049897968769073486
29,0.050098638981580734
30,0.053441181778907776
31,0.05226605758070946
32,0.05140729621052742
33,0.05142896994948387
34,0.050588466227054596
35,0.05330086499452591
36,0.05270947143435478
37,0.053538158535957336
38,0.05618057772517204
39,0.05578283965587616
40,0.05693579837679863
41,0.05699285492300987
42,0.05704842880368233
43,0.0569491907954216
44,0.059501394629478455
45,0.058547183871269226
46,0.060352474451065063
47,0.06049006059765816
48,0.059970710426568985
49,0.06075766310095787
50,0.06229642406105995
51,0.06524979323148727
52,0.06493507325649261
53,0.06574738770723343
54,0.06762553006410599
55,0.07016663253307343
56,0.07030785828828812
57,0.07390934973955154
58,0.07333511114120483
59,0.0767531618475914
60,0.07555271685123444
61,0.08089569211006165
62,0.08077328652143478
63,0.08204007148742676
64,0.08247396349906921
65,0.08389812707901001
66,0.08408021181821823
67,0.08501457422971725
68,0.08481641113758087
69,0.08602559566497803
70,0.08805368095636368
71,0.09070517122745514
72,0.09236180037260056
73,0.09480223059654236
74,0.09611297398805618
75,0.09804792702198029
76,0.0985930934548378
77,0.10174287110567093
78,0.10306296497583389
79,0.10731163620948792
80,0.10866446793079376
81,0.11330677568912506
82,0.11512521654367447
83,0.11709810048341751
84,0.12014991790056229
85,0.1199210062623024
86,0.12240400165319443
87,0.12464917451143265
88,0.12505562603473663
89,0.12459732592105865
90,0.12697960436344147
91,0.1263507902622223
92,0.1271274834871292
93,0.12867996096611023
94,0.12820446491241455
95,0.12923838198184967
96,0.12714704871177673
97,0.12885606288909912
98,0.12787176668643951
99,0.1294630765914917
100,0.13113155961036682
101,0.13146623969078064
102,0.13265769183635712
103,0.1359659880399704
104,0.13846023380756378
105,0.14068500697612762
106,0.14503194391727448
107,0.14850863814353943
108,0.1528901904821396
109,0.15575258433818817
110,0.15670326352119446
111,0.1609363853931427
112,0.16226424276828766
113,0.16360127925872803
114,0.16293853521347046
115,0.16259491443634033
116,0.1634807586669922
117,0.16243286430835724
118,0.16256599128246307
119,0.16391049325466156
120,0.1638597846031189
121,0.16588124632835388
122,0.16581688821315765
123,0.16823115944862366
124,0.1687673181295395
125,0.1725265234708786
126,0.17415575683116913
127,0.1785150170326233
128,0.1813143938779831
129,0.1863848865032196
130,0.18851099908351898
131,0.19158433377742767
132,0.1945401281118393
133,0.19742096960544586
134,0.19795961678028107
135,0.20080913603305817
136,0.2006245106458664
137,0.20239445567131042
138,0.20300336182117462
139,0.20323613286018372
140,0.20200945436954498
141,0.2028084397315979
142,0.2004631608724594
143,0.2012636810541153
144,0.20139087736606598
145,0.20217426121234894
146,0.20252810418605804
147,0.20230859518051147
148,0.20257024466991425
149,0.20260615646839142
150,0.20497502386569977
151,0.20631901919841766
152,0.20872090756893158
153,0.2111576646566391
154,0.2137024998664856
155,0.21752938628196716
156,0.2219122052192688
157,0.22517994046211243
158,0.23024682700634003
159,0.23335881531238556
160,0.23650409281253815
161,0.23760777711868286
162,0.23843735456466675
163,0.2398383766412735
164,0.24167484045028687
165,0.24033473432064056
166,0.24053286015987396
167,0.24067802727222443
168,0.24036140739917755
169,0.24047315120697021
170,0.24052852392196655
171,0.2410021424293518
172,0.24327683448791504
173,0.2436835914850235
174,0.2461698353290558
175,0.2469232976436615
176,0.25124993920326233
177,0.25312480330467224
178,0.2574672996997833
179,0.26049554347991943
180,0.2644708752632141
181,0.26670393347740173
182,0.2695781886577606
183,0.272657573223114
184,0.2762426733970642
185,0.2785000503063202
186,0.27951282262802124
187,0.279782235622406
188,0.2806515395641327
189,0.27963119745254517
190,0.2796888053417206
191,0.27766117453575134
192,0.27727794647216797
193,0.27724969387054443
194,0.27652108669281006
195,0.27506962418556213
196,0.274579793214798
197,0.2754744589328766
198,0.2752220928668976
199,0.2756917178630829
200,0.27612438797950745
201,0.2796505093574524
202,0.2815673351287842
203,0.28506582975387573
204,0.28847169876098633
205,0.2927892208099365
206,0.2970292568206787
207,0.30087897181510925
208,0.30508410930633545
209,0.30710652470588684
210,0.30893149971961975
211,0.3112795948982239
212,0.3123426139354706
213,0.3126715421676636
214,0.31161436438560486
215,0.3115205764770508
216,0.31180232763290405
217,0.3112906515598297
218,0.3101336359977722
219,0.31104427576065063
220,0.3105927109718323
221,0.31124576926231384
222,0.31139445304870605
223,0.31225937604904175
224,0.31367334723472595
225,0.3158768117427826
226,0.3182840049266815
227,0.319771945476532
228,0.32390275597572327
229,0.3270299434661865
230,0.32998165488243103
231,0.3330569267272949
232,0.33612746000289917
233,0.33909928798675537
234,0.34041517972946167
235,0.342928022146225
236,0.3434022068977356
237,0.3443193733692169
238,0.34425684809684753
239,0.34395578503608704
240,0.3429507315158844
241,0.34275558590888977
242,0.34218403697013855
243,0.340433806180954
244,0.33916446566581726
245,0.3397873342037201
246,0.33796921372413635
247,0.3375498354434967
248,0.33841025829315186
249,0.33889058232307434
250,0.339070588350296
251,0.34198254346847534
252,0.3453754782676697
253,0.34716519713401794
254,0.35184434056282043
255,0.3553049564361572
256,0.3590603470802307
257,0.36163562536239624
258,0.365336149930954
259,0.36814409494400024
260,0.3705204427242279
261,0.37131741642951965
262,0.37206965684890747
263,0.3723093271255493
264,0.3718181550502777
265,0.3724631667137146
266,0.37133312225341797
267,0.3695509135723114
268,0.37022700905799866
269,0.36979174613952637
270,0.36890771985054016
271,0.36896103620529175
272,0.3687054216861725
273,0.3697478771209717
274,0.3713860809803009
275,0.3723665773868561
276,0.37507590651512146
277,0.378174751996994
278,0.3814707100391388
279,0.38382455706596375
280,0.38673749566078186
281,0.38925793766975403
282,0.393621563911438
