predMSE,predMSE_u,predMSE_v,predMSE_pres,relL2,relL2_u,relL2_v,relL2_pres,relL2First,relL2Last,relL2Max,predDivMean,predDivMSE,predVortMSE,temporalContinuityError,predTemporalSmoothness,gtTemporalSmoothness,rolloutStabilityFirstMSE,rolloutStabilityLastMSE,rolloutStabilityMaxMSE,rolloutStabilityRatio,rolloutStabilitySlope,blockBoundaryContinuityError,inferenceTimeSec,inferenceTimeMin,numDiffusionCalls_estimated,numReverseDenoisingSteps_estimated,reverseStepsPerCall,outputHorizon,rolloutLength,numTrainedModels,numEvals,numSequences
0.0003610565618146211,0.0004627390007954091,0.0006193649605847895,1.0661431133485166e-06,0.06212527081960048,0.04354694422426159,0.1300646425786863,0.24429151561293252,1.4959185890006665e-08,0.07100389152765274,0.07583388686180115,0.0013381516328081489,1.9518116459948942e-05,7.980852387845516e-05,4.3359021219657734e-05,0.00041762349428609014,0.00042604730697348714,2.0849398359309382e-17,0.0004689079651143402,0.0005340435891412199,468898188.8692105,3.87565094116447e-07,nan,495.2834728509988,8.254724547516647,2500,50000,20,1,500,1,1,5
